Time	Latitude	Longitude	Alt.(M)	Dist.(M)	HR (Bpm)	Cadence	Speed
8:25:27 PM	49.27750798	-123.2255877	-13.80000019	4410.100098	148	91	7.65500021
8:25:34 PM	49.27759758	-123.2263081	-13.80000019	4464.350098	146	94	7.821000099
8:25:40 PM	49.2776902	-123.2268981	-13.80000019	4511.660156	145	94	7.93599987
8:25:41 PM	49.27771459	-123.2270015	-13.80000019	4519.540039	145	93	7.907000065
8:25:48 PM	49.27786019	-123.2277175	-13.80000019	4574.189941	143	93	7.848999977
8:25:56 PM	49.27802715	-123.2285455	-13.80000019	4635.990234	143	91	7.65500021
8:25:58 PM	49.27806119	-123.2287373	-13.80000019	4651.22998	144	91	7.645999908
8:26:06 PM	49.2781761	-123.2295649	-13.80000019	4713.72998	145	94	7.926000118
8:26:13 PM	49.2782357	-123.2302889	-13.80000019	4768.810059	145	94	7.896999836
8:26:20 PM	49.27823461	-123.2310256	-13.80000019	4822.850098	144	92	7.699999809
8:26:28 PM	49.27820276	-123.2318828	-13.80000019	4884.779785	146	92	7.728000164
8:26:36 PM	49.27815263	-123.2326944	-13.80000019	4945.310059	145	88	7.460999966
8:26:38 PM	49.27813503	-123.2328875	-13.80000019	4959.950195	145	87	7.284999847
8:26:44 PM	49.27811466	-123.2334851	-13.80000019	5003.990234	145	98	7.281000137
8:26:46 PM	49.27811139	-123.2336821	-13.80000019	5018.319824	144	97	7.138000011
8:26:53 PM	49.27816856	-123.2343724	-13.80000019	5068.850098	145	100	7.355000019
8:26:58 PM	49.27826839	-123.234865	-13.39999962	5106.589844	146	94	7.666999817
8:26:59 PM	49.27829596	-123.2349701	-13	5114.419922	145	93	7.833000183
8:27:00 PM	49.27832387	-123.2350722	-12.60000038	5122.310059	145	94	7.919000149
8:27:01 PM	49.27835212	-123.235174	-12.19999981	5130.290039	146	95	7.977000237
8:27:02 PM	49.27838188	-123.235279	-11.80000019	5138.439941	145	96	8.156999588
8:27:07 PM	49.27851766	-123.2358014	-11.80000019	5179.72998	145	100	8.409999847
8:27:08 PM	49.27854583	-123.235908	-11.80000019	5188.140137	145	100	8.409999847
8:27:16 PM	49.27877666	-123.2367492	-11.80000019	5254.839844	145	96	8.123000145
8:27:17 PM	49.27880189	-123.236849	-11.80000019	5262.779785	145	94	7.973999977
8:27:23 PM	49.27899552	-123.2373943	-11.80000019	5309.430176	145	91	7.664000034
8:27:30 PM	49.27916257	-123.2380449	-11.80000019	5363.189941	145	92	7.774000168
8:27:32 PM	49.27916458	-123.2382583	-11.80000019	5378.390137	145	127	7.505000114
8:27:35 PM	49.27917304	-123.2385375	-11.80000019	5400.419922	145	102	7.229000092
8:27:42 PM	49.27920573	-123.2391775	-11.80000019	5450.339844	144	99	7.065000057
8:27:50 PM	49.27921554	-123.2398618	-11.39999962	5503.97998	144	99	6.360000134
8:27:51 PM	49.27921345	-123.2399427	-10.80000019	5510.279785	144	98	6.25
8:27:52 PM	49.2792163	-123.2400271	-10.39999962	5516.410156	144	97	6.178999901
8:27:53 PM	49.27922141	-123.2401132	-10	5522.47998	143	95	6.074999809
8:27:54 PM	49.27923373	-123.2401978	-9.399999619	5528.379883	143	95	5.894000053
8:27:57 PM	49.27922769	-123.2403933	-9.399999619	5543.72998	141	22	4.546999931
8:28:00 PM	49.27920858	-123.2405068	-9.399999619	5549.540039	140	0	0
8:28:18 PM	49.27921152	-123.2405111	-9.399999619	5549.540039	130	40	1.67900002
