Time	 Latitude 	 Longitude 	 Alt.(M) 	 Dist.(M) 	HR (Bpm)	Cadence	 Speed (m/s) 
8:44:30 PM	 49.278439 	 (123.245427)		 8,796.47 	121	0	 14.58 
8:44:31 PM	 49.278512 	 (123.245267)		 8,811.42 	120	0	 14.95 
8:44:32 PM	 49.278592 	 (123.245094)		 8,826.48 	120	0	 15.06 
8:44:33 PM	 49.278670 	 (123.244928)		 8,841.32 	120	0	 14.84 
8:44:34 PM	 49.278747 	 (123.244761)		 8,856.38 	119	0	 15.06 
8:44:35 PM	 49.278826 	 (123.244593)		 8,871.39 	119	0	 15.01 
8:44:36 PM	 49.278893 	 (123.244434)		 8,886.13 	119	0	 14.74 
8:44:37 PM	 49.278963 	 (123.244270)		 8,900.58 	118	0	 14.45 
8:44:38 PM	 49.279028 	 (123.244118)		 8,914.65 	117	0	 14.07 
8:44:39 PM	 49.279093 	 (123.243967)		 8,928.28 	118	0	 13.63 
8:44:40 PM	 49.279151 	 (123.243818)		 8,941.52 	118	0	 13.24 
8:44:41 PM	 49.279197 	 (123.243655)		 8,954.33 	118	0	 12.81 
8:44:42 PM	 49.279230 	 (123.243483)		 8,967.14 	118	0	 12.81 
8:44:43 PM	 49.279262 	 (123.243314)		 8,979.95 	118	0	 12.81 
8:44:44 PM	 49.279281 	 (123.243147)		 8,992.68 	118	0	 12.73 
8:44:45 PM	 49.279296 	 (123.242978)		 9,005.34 	118	0	 12.66 
8:44:46 PM	 49.279299 	 (123.242809)		 9,018.06 	118	0	 12.72 
8:44:47 PM	 49.279305 	 (123.242641)		 9,030.51 	117	0	 12.45 
8:44:48 PM	 49.279301 	 (123.242473)		 9,043.02 	117	0	 12.51 
8:44:49 PM	 49.279300 	 (123.242299)		 9,055.60 	117	0	 12.58 
8:44:50 PM	 49.279303 	 (123.242133)		 9,068.11 	117	0	 12.51 
8:44:51 PM	 49.279302 	 (123.241963)		 9,080.69 	116	0	 12.58 
8:44:52 PM	 49.279303 	 (123.241787)		 9,093.13 	115	0	 12.44 
8:44:53 PM	 49.279296 	 (123.241617)		 9,105.79 	116	0	 12.66 
8:44:54 PM	 49.279288 	 (123.241452)		 9,118.30 	117	0	 12.51 
8:44:55 PM	 49.279279 	 (123.241292)		 9,130.39 	117	0	 12.09 
8:44:56 PM	 49.279270 	 (123.241133)		 9,142.14 	117	0	 11.75 
8:44:57 PM	 49.279260 	 (123.240984)		 9,153.58 	119	0	 11.44 
8:44:58 PM	 49.279254 	 (123.240848)		 9,164.17 	118	0	 10.59 
8:44:59 PM	 49.279249 	 (123.240722)		 9,174.20 	119	0	 10.03 
8:45:00 PM	 49.279249 	 (123.240602)		 9,183.58 	118	0	 9.38 
8:45:01 PM	 49.279249 	 (123.240501)		 9,192.49 	118	0	 8.91 
8:45:02 PM	 49.279243 	 (123.240437)		 9,199.92 	118	0	 7.43 
8:45:03 PM	 49.279262 	 (123.240398)		 9,205.52 	118	0	 5.60 
8:45:04 PM	 49.279289 	 (123.240392)		 9,210.08 	118	0	 4.56 
8:45:05 PM	 49.279319 	 (123.240426)		 9,213.29 	119	0	 3.21 
8:45:06 PM	 49.279333 	 (123.240449)		 9,216.45 	118	0	 3.16 
8:45:07 PM	 49.279332 	 (123.240466)		 9,219.39 	119	0	 2.94 
8:45:08 PM	 49.279326 	 (123.240475)		 9,222.35 	118	0	 2.96 
8:45:09 PM	 49.279317 	 (123.240478)		 9,222.35 	119		 -   
8:46:01 PM	 49.279328 	 (123.240532)		 9,222.35 	114		 -   
8:46:02 PM	 49.279344 	 (123.240597)		 9,226.08 	115	56	 3.73 
8:46:03 PM	 49.279353 	 (123.240667)		 9,230.55 	116	57	 4.47 
8:46:04 PM	 49.279357 	 (123.240745)		 9,235.65 	117	61	 5.10 
8:46:05 PM	 49.279363 	 (123.240825)		 9,241.14 	119	66	 5.49 
8:46:06 PM	 49.279358 	 (123.240913)		 9,246.84 	120	68	 5.70 
8:46:07 PM	 49.279356 	 (123.240995)		 9,252.63 	123	68	 5.79 
8:46:08 PM	 49.279356 	 (123.241082)		 9,258.57 	124	69	 5.94 
8:46:09 PM	 49.279357 	 (123.241168)		 9,264.43 	125	69	 5.86 
8:46:10 PM	 49.279364 	 (123.241254)		 9,270.42 	126	70	 5.99 
8:46:11 PM	 49.279367 	 (123.241338)		 9,276.34 	127	69	 5.92 
8:46:12 PM	 49.279365 	 (123.241422)		 9,282.19 	128	69	 5.85 
8:46:13 PM	 49.279363 	 (123.241503)		 9,287.95 	129	68	 5.76 
8:46:14 PM	 49.279367 	 (123.241581)		 9,293.73 	130	68	 5.78 
8:46:15 PM	 49.279364 	 (123.241660)		 9,299.44 	131	68	 5.71 
8:46:16 PM	 49.279376 	 (123.241737)		 9,305.20 	132	67	 5.76 
8:46:17 PM	 49.279382 	 (123.241808)		 9,310.91 	132	66	 5.71 
8:46:18 PM	 49.279382 	 (123.241880)		 9,316.56 	133	65	 5.65 
8:46:19 PM	 49.279382 	 (123.241952)		 9,322.16 	134	65	 5.60 
8:46:20 PM	 49.279380 	 (123.242029)		 9,327.81 	134	66	 5.65 
8:46:21 PM	 49.279379 	 (123.242104)		 9,333.44 	134	66	 5.63 
8:46:22 PM	 49.279381 	 (123.242184)		 9,339.15 	135	66	 5.71 
8:46:23 PM	 49.279382 	 (123.242252)		 9,344.63 	136	65	 5.48 
8:46:24 PM	 49.279385 	 (123.242322)		 9,350.18 	136	66	 5.55 
8:46:25 PM	 49.279388 	 (123.242395)		 9,355.81 	137	67	 5.63 
8:46:26 PM	 49.279383 	 (123.242483)		 9,361.45 	138	67	 5.64 
8:46:27 PM	 49.279381 	 (123.242564)		 9,367.14 	139	69	 5.69 
8:46:28 PM	 49.279385 	 (123.242627)		 9,373.05 	140	71	 5.91 
8:46:29 PM	 49.279389 	 (123.242685)		 9,378.59 	140	76	 5.54 
8:46:30 PM	 49.279402 	 (123.242744)		 9,383.85 	141	77	 5.26 
8:46:31 PM	 49.279410 	 (123.242794)		 9,388.97 	142	79	 5.12 
8:46:32 PM	 49.279416 	 (123.242846)		 9,394.05 	143	81	 5.08 
8:46:33 PM	 49.279408 	 (123.242942)		 9,399.16 	143	79	 5.11 
8:46:34 PM	 49.279389 	 (123.243022)		 9,404.16 	144	79	 5.00 
8:46:35 PM	 49.279373 	 (123.243095)		 9,409.08 	145	78	 4.92 
8:46:36 PM	 49.279360 	 (123.243166)		 9,413.97 	145	75	 4.89 
8:46:37 PM	 49.279345 	 (123.243227)		 9,418.73 	146	74	 4.76 
8:46:38 PM	 49.279338 	 (123.243278)		 9,423.42 	146	76	 4.69 
8:46:39 PM	 49.279323 	 (123.243334)		 9,428.15 	146	75	 4.73 
8:46:40 PM	 49.279313 	 (123.243397)		 9,432.87 	147	75	 4.72 
8:46:41 PM	 49.279297 	 (123.243462)		 9,437.57 	147	75	 4.70 
8:46:42 PM	 49.279286 	 (123.243520)		 9,442.29 	148	76	 4.72 
8:46:43 PM	 49.279276 	 (123.243572)		 9,447.02 	148	76	 4.73 
8:46:44 PM	 49.279258 	 (123.243630)		 9,451.80 	148	76	 4.78 
8:46:45 PM	 49.279238 	 (123.243693)		 9,456.58 	148	76	 4.78 
8:46:46 PM	 49.279214 	 (123.243756)		 9,461.37 	148	77	 4.79 
8:46:47 PM	 49.279191 	 (123.243811)		 9,466.18 	147	77	 4.81 
8:46:48 PM	 49.279167 	 (123.243869)		 9,471.01 	147	79	 4.83 
8:46:49 PM	 49.279141 	 (123.243931)		 9,475.93 	147	80	 4.92 
8:46:50 PM	 49.279110 	 (123.244000)		 9,481.04 	148	84	 5.11 
8:46:51 PM	 49.279078 	 (123.244063)		 9,486.41 	147	87	 5.37 
8:46:52 PM	 49.279039 	 (123.244128)		 9,491.82 	148	87	 5.41 
8:46:53 PM	 49.279002 	 (123.244194)		 9,497.37 	148	90	 5.55 
8:46:54 PM	 49.278966 	 (123.244264)		 9,502.98 	148	89	 5.61 
8:46:55 PM	 49.278930 	 (123.244327)		 9,508.51 	148	90	 5.53 
8:46:56 PM	 49.278896 	 (123.244389)		 9,514.15 	148	90	 5.64 
8:46:57 PM	 49.278868 	 (123.244455)		 9,519.72 	148	90	 5.57 
8:46:58 PM	 49.278837 	 (123.244514)		 9,525.20 	148	92	 5.48 
8:46:59 PM	 49.278807 	 (123.244571)		 9,530.41 	149	93	 5.21 
8:47:00 PM	 49.278781 	 (123.244630)		 9,535.66 	149	92	 5.25 
8:47:01 PM	 49.278755 	 (123.244688)		 9,540.89 	149	91	 5.23 
8:47:02 PM	 49.278729 	 (123.244750)		 9,546.08 	149	89	 5.19 
8:47:03 PM	 49.278705 	 (123.244808)		 9,551.16 	149	89	 5.08 
8:47:04 PM	 49.278668 	 (123.244880)		 9,556.16 	149	87	 5.00 
8:47:05 PM	 49.278644 	 (123.244944)		 9,561.05 	149	85	 4.89 
8:47:06 PM	 49.278615 	 (123.245009)		 9,565.85 	149	84	 4.80 
8:47:07 PM	 49.278594 	 (123.245068)		 9,570.62 	149	82	 4.77 
8:47:08 PM	 49.278564 	 (123.245116)		 9,575.33 	149	83	 4.71 
8:47:09 PM	 49.278547 	 (123.245182)		 9,580.05 	150	83	 4.72 
8:47:10 PM	 49.278529 	 (123.245242)		 9,584.79 	150	83	 4.74 
8:47:11 PM	 49.278515 	 (123.245303)		 9,589.59 	150	82	 4.80 
8:47:12 PM	 49.278504 	 (123.245361)		 9,594.26 	150	81	 4.67 
8:47:13 PM	 49.278485 	 (123.245414)		 9,598.90 	150	80	 4.64 
8:47:14 PM	 49.278459 	 (123.245466)		 9,603.47 	151	80	 4.57 
8:47:15 PM	 49.278440 	 (123.245513)		 9,608.06 	151	79	 4.59 
8:47:16 PM	 49.278421 	 (123.245563)		 9,612.57 	151	79	 4.51 
8:47:17 PM	 49.278403 	 (123.245613)		 9,617.14 	151	79	 4.57 
8:47:18 PM	 49.278383 	 (123.245665)		 9,621.70 	151	80	 4.56 
8:47:19 PM	 49.278364 	 (123.245716)		 9,626.23 	151	79	 4.53 
8:47:20 PM	 49.278346 	 (123.245764)		 9,630.77 	151	79	 4.54 
8:47:21 PM	 49.278324 	 (123.245814)		 9,635.30 	152	78	 4.53 
8:47:22 PM	 49.278303 	 (123.245861)		 9,639.81 	152	78	 4.51 
8:47:23 PM	 49.278278 	 (123.245911)		 9,644.33 	152	78	 4.52 
8:47:24 PM	 49.278252 	 (123.245958)		 9,648.83 	151	75	 4.50 
8:47:25 PM	 49.278226 	 (123.246010)		 9,653.04 	152	81	 4.21 
8:47:26 PM	 49.278198 	 (123.246064)		 9,657.78 	152	84	 4.74 
8:47:27 PM	 49.278171 	 (123.246123)		 9,662.67 	152	91	 4.89 
8:47:28 PM	 49.278143 	 (123.246182)		 9,668.01 	153	92	 5.34 
8:47:29 PM	 49.278114 	 (123.246235)		 9,672.96 	153	85	 4.95 
8:47:30 PM	 49.278088 	 (123.246282)		 9,677.68 	153	79	 4.72 
8:47:31 PM	 49.278063 	 (123.246330)		 9,682.21 	153	78	 4.53 
8:47:32 PM	 49.278041 	 (123.246377)		 9,686.57 	154	75	 4.36 
8:47:33 PM	 49.278021 	 (123.246424)		 9,690.81 	154	73	 4.24 
8:47:34 PM	 49.278001 	 (123.246471)		 9,694.98 	154	73	 4.17 
8:47:35 PM	 49.277966 	 (123.246522)		 9,699.24 	155	74	 4.26 
8:47:36 PM	 49.277940 	 (123.246576)		 9,703.51 	155	75	 4.27 
8:47:37 PM	 49.277920 	 (123.246626)		 9,707.85 	156	76	 4.34 
8:47:38 PM	 49.277902 	 (123.246678)		 9,712.21 	156	75	 4.36 
8:47:39 PM	 49.277879 	 (123.246728)		 9,716.59 	156	75	 4.38 
8:47:40 PM	 49.277859 	 (123.246776)		 9,720.90 	156	75	 4.31 
8:47:41 PM	 49.277839 	 (123.246822)		 9,725.22 	156	77	 4.32 
8:47:42 PM	 49.277824 	 (123.246869)		 9,729.60 	156	76	 4.38 
8:47:43 PM	 49.277808 	 (123.246919)		 9,733.98 	157	76	 4.38 
8:47:44 PM	 49.277787 	 (123.246966)		 9,738.35 	157	76	 4.37 
8:47:45 PM	 49.277764 	 (123.247016)		 9,742.72 	156	76	 4.37 
8:47:46 PM	 49.277743 	 (123.247065)		 9,747.05 	157	76	 4.33 
8:47:47 PM	 49.277721 	 (123.247116)		 9,751.46 	156	76	 4.41 
8:47:48 PM	 49.277700 	 (123.247169)		 9,755.97 	156	75	 4.51 
8:47:49 PM	 49.277679 	 (123.247219)		 9,760.18 	157	76	 4.21 
8:47:50 PM	 49.277661 	 (123.247268)		 9,764.55 	157	75	 4.37 
8:47:51 PM	 49.277643 	 (123.247319)		 9,768.87 	156	74	 4.32 
8:47:52 PM	 49.277624 	 (123.247369)		 9,773.14 	156	74	 4.27 
8:47:53 PM	 49.277605 	 (123.247417)		 9,777.38 	156	78	 4.24 
8:47:54 PM	 49.277585 	 (123.247463)		 9,781.52 	157	81	 4.14 
8:47:55 PM	 49.277565 	 (123.247505)		 9,785.60 	156	81	 4.08 
8:47:56 PM	 49.277548 	 (123.247550)		 9,789.65 	156	81	 4.05 
8:47:57 PM	 49.277529 	 (123.247596)		 9,793.73 	157	80	 4.08 
8:47:58 PM	 49.277514 	 (123.247638)		 9,797.79 	156	81	 4.06 
8:47:59 PM	 49.277496 	 (123.247688)		 9,801.84 	156	81	 4.05 
8:48:00 PM	 49.277480 	 (123.247735)		 9,805.98 	156	83	 4.14 
8:48:01 PM	 49.277465 	 (123.247785)		 9,810.14 	157	82	 4.16 
8:48:02 PM	 49.277448 	 (123.247834)		 9,814.26 	157	82	 4.12 
8:48:03 PM	 49.277432 	 (123.247881)		 9,818.41 	157	83	 4.15 
8:48:04 PM	 49.277415 	 (123.247931)		 9,822.62 	157	84	 4.21 
8:48:05 PM	 49.277400 	 (123.247982)		 9,826.89 	157	84	 4.27 
8:48:06 PM	 49.277383 	 (123.248031)		 9,831.08 	157	83	 4.19 
8:48:07 PM	 49.277365 	 (123.248083)		 9,835.27 	157	81	 4.19 
8:48:08 PM	 49.277346 	 (123.248135)		 9,839.37 	158	73	 4.10 
8:48:09 PM	 49.277328 	 (123.248188)		 9,843.59 	157	74	 4.22 
8:48:10 PM	 49.277310 	 (123.248242)		 9,847.93 	158	75	 4.34 
8:48:11 PM	 49.277291 	 (123.248295)		 9,852.26 	157	75	 4.33 
8:48:12 PM	 49.277273 	 (123.248351)		 9,856.64 	157	76	 4.38 
8:48:13 PM	 49.277256 	 (123.248401)		 9,861.02 	157	76	 4.38 
8:48:14 PM	 49.277238 	 (123.248453)		 9,865.44 	157	76	 4.42 
8:48:15 PM	 49.277217 	 (123.248504)		 9,869.85 	157	76	 4.41 
8:48:16 PM	 49.277197 	 (123.248555)		 9,874.24 	156	76	 4.39 
8:48:17 PM	 49.277178 	 (123.248605)		 9,878.63 	156	76	 4.39 
8:48:18 PM	 49.277158 	 (123.248655)		 9,883.07 	156	75	 4.44 
8:48:19 PM	 49.277139 	 (123.248706)		 9,887.34 	155	75	 4.27 
8:48:20 PM	 49.277119 	 (123.248753)		 9,891.61 	155	73	 4.27 
8:48:21 PM	 49.277102 	 (123.248800)		 9,895.79 	155	74	 4.18 
8:48:22 PM	 49.277084 	 (123.248848)		 9,899.97 	155	74	 4.18 
8:48:23 PM	 49.277064 	 (123.248894)		 9,904.15 	156	75	 4.18 
8:48:24 PM	 49.277044 	 (123.248941)		 9,908.38 	156	74	 4.23 
8:48:25 PM	 49.277023 	 (123.248992)		 9,912.65 	155	77	 4.27 
8:48:26 PM	 49.277004 	 (123.249037)		 9,916.97 	156	74	 4.32 
8:48:27 PM	 49.276981 	 (123.249086)		 9,921.10 	156	75	 4.13 
8:48:28 PM	 49.276955 	 (123.249138)		 9,925.55 	156	80	 4.45 
8:48:29 PM	 49.276928 	 (123.249189)		 9,930.18 	156	81	 4.63 
8:48:30 PM	 49.276898 	 (123.249242)		 9,934.89 	156	86	 4.71 
8:48:31 PM	 49.276870 	 (123.249295)		 9,939.76 	157	87	 4.87 
8:48:32 PM	 49.276837 	 (123.249342)		 9,944.74 	157	91	 4.98 
8:48:33 PM	 49.276806 	 (123.249389)		 9,949.82 	157	88	 5.08 
8:48:34 PM	 49.276777 	 (123.249432)		 9,954.68 	158	79	 4.86 
8:48:35 PM	 49.276749 	 (123.249472)		 9,959.25 	158	77	 4.57 
8:48:36 PM	 49.276719 	 (123.249512)		 9,963.60 	158	73	 4.35 
8:48:37 PM	 49.276691 	 (123.249549)		 9,967.82 	159	74	 4.22 
8:48:38 PM	 49.276666 	 (123.249586)		 9,972.00 	159	76	 4.18 
8:48:39 PM	 49.276643 	 (123.249618)		 9,975.94 	159	74	 3.94 
8:48:40 PM	 49.276621 	 (123.249646)		 9,979.65 	159	75	 3.71 
8:48:41 PM	 49.276598 	 (123.249678)		 9,983.38 	160	75	 3.73 
8:48:42 PM	 49.276574 	 (123.249706)		 9,987.09 	160	74	 3.71 
8:48:43 PM	 49.276549 	 (123.249733)		 9,990.78 	160	73	 3.69 
8:48:44 PM	 49.276520 	 (123.249762)		 9,994.46 	160	73	 3.68 
8:48:45 PM	 49.276492 	 (123.249787)		 9,998.24 	159	76	 3.78 
8:48:46 PM	 49.276461 	 (123.249808)		 10,002.02 	159	74	 3.78 
8:48:47 PM	 49.276435 	 (123.249834)		 10,005.70 	160	73	 3.68 
8:48:48 PM	 49.276408 	 (123.249864)		 10,009.30 	159	72	 3.60 
8:48:49 PM	 49.276381 	 (123.249889)		 10,012.89 	159	75	 3.59 
8:48:50 PM	 49.276353 	 (123.249914)		 10,016.56 	159	74	 3.67 
8:48:51 PM	 49.276326 	 (123.249939)		 10,020.32 	159	75	 3.76 
8:48:52 PM	 49.276297 	 (123.249962)		 10,023.97 	159	73	 3.65 
8:48:53 PM	 49.276267 	 (123.249983)		 10,027.64 	158	74	 3.67 
8:48:54 PM	 49.276237 	 (123.250006)		 10,031.35 	158	74	 3.71 
8:48:55 PM	 49.276209 	 (123.250029)		 10,035.04 	158	75	 3.69 
8:48:56 PM	 49.276183 	 (123.250051)		 10,038.81 	158	75	 3.77 
8:48:57 PM	 49.276155 	 (123.250073)		 10,042.54 	158	74	 3.73 
8:48:58 PM	 49.276123 	 (123.250096)		 10,046.28 	158	76	 3.74 
8:48:59 PM	 49.276092 	 (123.250115)		 10,050.00 	158	74	 3.72 
8:49:00 PM	 49.276063 	 (123.250134)		 10,053.73 	158	73	 3.73 
8:49:01 PM	 49.276031 	 (123.250155)		 10,057.43 	157	75	 3.70 
8:49:02 PM	 49.276003 	 (123.250175)		 10,061.16 	158	74	 3.73 
8:49:03 PM	 49.275972 	 (123.250200)		 10,064.91 	157	76	 3.75 
8:49:04 PM	 49.275939 	 (123.250223)		 10,068.67 	157	77	 3.76 
8:49:05 PM	 49.275907 	 (123.250245)		 10,072.54 	157	77	 3.87 
8:49:06 PM	 49.275876 	 (123.250267)		 10,076.43 	157	77	 3.89 
8:49:07 PM	 49.275844 	 (123.250287)		 10,080.28 	157	77	 3.85 
8:49:08 PM	 49.275807 	 (123.250312)		 10,084.15 	157	79	 3.87 
8:49:09 PM	 49.275775 	 (123.250334)		 10,088.03 	157	78	 3.88 
8:49:10 PM	 49.275740 	 (123.250357)		 10,091.91 	157	78	 3.88 
8:49:11 PM	 49.275706 	 (123.250377)		 10,095.83 	157	80	 3.92 
8:49:12 PM	 49.275669 	 (123.250399)		 10,099.80 	156	80	 3.97 
8:49:13 PM	 49.275633 	 (123.250421)		 10,103.81 	157	81	 4.01 
8:49:14 PM	 49.275600 	 (123.250446)		 10,107.86 	157	81	 4.05 
8:49:15 PM	 49.275572 	 (123.250478)		 10,111.92 	157	82	 4.06 
8:49:16 PM	 49.275540 	 (123.250513)		 10,116.00 	157	83	 4.08 
8:49:17 PM	 49.275510 	 (123.250549)		 10,120.16 	156	84	 4.16 
8:49:18 PM	 49.275487 	 (123.250586)		 10,124.34 	156	86	 4.18 
8:49:19 PM	 49.275465 	 (123.250634)		 10,128.62 	156	89	 4.28 
8:49:20 PM	 49.275440 	 (123.250684)		 10,133.06 	156	92	 4.44 
8:49:21 PM	 49.275420 	 (123.250739)		 10,137.63 	156	95	 4.57 
8:49:22 PM	 49.275399 	 (123.250794)		 10,142.41 	157	96	 4.78 
8:49:23 PM	 49.275387 	 (123.250856)		 10,147.21 	157	98	 4.80 
8:49:24 PM	 49.275377 	 (123.250918)		 10,152.08 	157	96	 4.87 
8:49:25 PM	 49.275368 	 (123.250983)		 10,156.87 	157	97	 4.79 
8:49:26 PM	 49.275358 	 (123.251044)		 10,161.69 	156	96	 4.82 
8:49:27 PM	 49.275347 	 (123.251106)		 10,166.48 	156	96	 4.79 
8:49:28 PM	 49.275339 	 (123.251168)		 10,171.28 	156	96	 4.80 
8:49:29 PM	 49.275334 	 (123.251229)		 10,176.10 	156	96	 4.82 
8:49:30 PM	 49.275327 	 (123.251297)		 10,180.81 	156	94	 4.71 
8:49:31 PM	 49.275319 	 (123.251359)		 10,185.44 	156	93	 4.63 
8:49:32 PM	 49.275309 	 (123.251417)		 10,190.08 	156	92	 4.64 
8:49:33 PM	 49.275296 	 (123.251478)		 10,194.66 	157	90	 4.58 
8:49:34 PM	 49.275281 	 (123.251534)		 10,199.20 	157	92	 4.54 
8:49:35 PM	 49.275263 	 (123.251586)		 10,203.75 	156	90	 4.55 
8:49:36 PM	 49.275242 	 (123.251635)		 10,208.27 	156	89	 4.52 
8:49:37 PM	 49.275221 	 (123.251687)		 10,212.68 	156	89	 4.41 
8:49:38 PM	 49.275194 	 (123.251731)		 10,217.16 	156	91	 4.48 
8:49:39 PM	 49.275160 	 (123.251775)		 10,221.68 	156	90	 4.52 
8:49:40 PM	 49.275132 	 (123.251814)		 10,226.21 	157	90	 4.53 
8:49:41 PM	 49.275098 	 (123.251850)		 10,230.70 	157	89	 4.49 
8:49:42 PM	 49.275065 	 (123.251880)		 10,235.15 	157	89	 4.45 
8:49:43 PM	 49.275029 	 (123.251905)		 10,239.61 	157	89	 4.46 
8:49:44 PM	 49.274992 	 (123.251929)		 10,244.08 	156	90	 4.47 
8:49:45 PM	 49.274954 	 (123.251951)		 10,248.58 	156	90	 4.50 
8:49:46 PM	 49.274915 	 (123.251971)		 10,253.09 	157	91	 4.51 
8:49:47 PM	 49.274875 	 (123.251990)		 10,257.62 	157	93	 4.53 
8:49:48 PM	 49.274834 	 (123.252010)		 10,262.24 	157	92	 4.62 
8:49:49 PM	 49.274797 	 (123.252031)		 10,266.87 	157	92	 4.63 
8:49:50 PM	 49.274760 	 (123.252053)		 10,271.42 	157	91	 4.55 
8:49:51 PM	 49.274723 	 (123.252074)		 10,275.96 	157	92	 4.54 
8:49:52 PM	 49.274684 	 (123.252093)		 10,280.51 	157	91	 4.55 
8:49:53 PM	 49.274646 	 (123.252112)		 10,285.12 	157	94	 4.61 
8:49:54 PM	 49.274604 	 (123.252131)		 10,289.85 	157	95	 4.73 
8:49:55 PM	 49.274566 	 (123.252152)		 10,294.60 	157	96	 4.75 
8:49:56 PM	 49.274526 	 (123.252174)		 10,299.37 	156	96	 4.77 
8:49:57 PM	 49.274486 	 (123.252199)		 10,304.19 	157	90	 4.82 
8:49:58 PM	 49.274447 	 (123.252223)		 10,308.92 	156	84	 4.73 
8:49:59 PM	 49.274410 	 (123.252254)		 10,313.71 	157	86	 4.79 
8:50:00 PM	 49.274375 	 (123.252282)		 10,318.58 	156	87	 4.87 
8:50:01 PM	 49.274343 	 (123.252316)		 10,323.50 	156	87	 4.92 
8:50:02 PM	 49.274313 	 (123.252356)		 10,328.46 	156	89	 4.96 
8:50:03 PM	 49.274280 	 (123.252400)		 10,333.51 	156	92	 5.05 
8:50:04 PM	 49.274251 	 (123.252454)		 10,338.68 	156	91	 5.17 
8:50:05 PM	 49.274219 	 (123.252512)		 10,343.84 	155	94	 5.16 
8:50:06 PM	 49.274187 	 (123.252569)		 10,349.26 	155	96	 5.42 
8:50:07 PM	 49.274159 	 (123.252629)		 10,354.72 	155	96	 5.46 
8:50:08 PM	 49.274135 	 (123.252696)		 10,360.24 	155	98	 5.52 
8:50:09 PM	 49.274112 	 (123.252763)		 10,365.82 	156	99	 5.58 
8:50:10 PM	 49.274089 	 (123.252827)		 10,371.45 	155	100	 5.63 
8:50:11 PM	 49.274063 	 (123.252900)		 10,377.15 	155	100	 5.70 
8:50:12 PM	 49.274034 	 (123.252978)		 10,382.97 	156	104	 5.82 
8:50:13 PM	 49.274008 	 (123.253058)		 10,388.92 	155	106	 5.95 
8:50:14 PM	 49.273983 	 (123.253133)		 10,394.88 	155	100	 5.96 
8:50:15 PM	 49.273953 	 (123.253210)		 10,400.87 	155	96	 5.99 
8:50:16 PM	 49.273924 	 (123.253290)		 10,406.93 	155	97	 6.06 
8:50:17 PM	 49.273892 	 (123.253364)		 10,413.09 	155	98	 6.16 
8:50:18 PM	 49.273860 	 (123.253434)		 10,419.27 	155	99	 6.18 
8:50:19 PM	 49.273826 	 (123.253501)		 10,425.51 	155	99	 6.24 
8:50:20 PM	 49.273789 	 (123.253565)		 10,431.81 	155	100	 6.30 
8:50:21 PM	 49.273751 	 (123.253626)		 10,438.12 	155	100	 6.31 
8:50:22 PM	 49.273710 	 (123.253683)		 10,444.37 	155	100	 6.25 
8:50:23 PM	 49.273671 	 (123.253735)		 10,450.61 	155	99	 6.24 
8:50:24 PM	 49.273629 	 (123.253789)		 10,456.87 	155	98	 6.26 
8:50:25 PM	 49.273588 	 (123.253840)		 10,463.07 	155	99	 6.20 
8:50:26 PM	 49.273545 	 (123.253891)		 10,469.25 	154	98	 6.18 
8:50:27 PM	 49.273501 	 (123.253934)		 10,475.37 	154	97	 6.12 
8:50:28 PM	 49.273454 	 (123.253976)		 10,481.47 	154	97	 6.10 
8:50:29 PM	 49.273409 	 (123.254018)		 10,487.57 	154	97	 6.10 
8:50:30 PM	 49.273362 	 (123.254057)		 10,493.75 	154	99	 6.18 
8:50:31 PM	 49.273317 	 (123.254098)		 10,499.90 	153	97	 6.15 
8:50:32 PM	 49.273270 	 (123.254132)		 10,506.08 	153	97	 6.18 
8:50:33 PM	 49.273225 	 (123.254164)		 10,512.16 	153	97	 6.08 
8:50:34 PM	 49.273170 	 (123.254191)		 10,518.17 	153	96	 6.01 
8:50:35 PM	 49.273118 	 (123.254212)		 10,524.27 	153	96	 6.10 
8:50:36 PM	 49.273066 	 (123.254230)		 10,530.36 	153	96	 6.09 
8:50:37 PM	 49.273013 	 (123.254245)		 10,536.44 	153	98	 6.08 
8:50:38 PM	 49.272962 	 (123.254258)		 10,542.59 	153	98	 6.15 
8:50:39 PM	 49.272912 	 (123.254267)		 10,548.80 	153	97	 6.21 
8:50:40 PM	 49.272859 	 (123.254273)		 10,554.95 	153	98	 6.15 
8:50:41 PM	 49.272807 	 (123.254274)		 10,561.09 	153	96	 6.14 
8:50:42 PM	 49.272754 	 (123.254271)		 10,567.19 	153	96	 6.10 
8:50:43 PM	 49.272703 	 (123.254269)		 10,573.27 	154	95	 6.08 
8:50:44 PM	 49.272654 	 (123.254260)		 10,579.24 	154	88	 5.97 
8:50:45 PM	 49.272608 	 (123.254257)		 10,585.07 	154	74	 5.83 
8:50:46 PM	 49.272551 	 (123.254253)		 10,590.92 	154	76	 5.85 
8:50:47 PM	 49.272495 	 (123.254249)		 10,597.22 	154	81	 6.30 
8:50:48 PM	 49.272440 	 (123.254245)		 10,603.81 	155	84	 6.59 
8:50:49 PM	 49.272375 	 (123.254242)		 10,610.66 	154	89	 6.85 
8:50:50 PM	 49.272312 	 (123.254233)		 10,617.77 	155	90	 7.11 
8:50:51 PM	 49.272247 	 (123.254224)		 10,625.07 	155	93	 7.30 
8:50:52 PM	 49.272181 	 (123.254210)		 10,632.54 	156	95	 7.47 
